User,Text,Date,Retweets,Favorites
realDonaldTrump,"'WikiLeaks Drip-Drop Releases Prove One Thing: There's No Nov. 8 Deadline on Clinton's Dishonesty and Scandals'
https://t.co/MfRy3Nvd4F","Thu Oct 27 14:08:15 +0000 2016",12676,23657
realDonaldTrump,"A lot of call-ins about vote flipping at the voting booths in Texas. People are not happy. BIG lines. What is going on?","Thu Oct 27 13:01:12 +0000 2016",20088,40968
realDonaldTrump,"Obamacare is a disaster. We must REPEAL &amp; REPLACE. Tired of the lies, and want to #DrainTheSwamp? Get out &amp; VOTE… https://t.co/jOelj829Pg","Thu Oct 27 12:17:57 +0000 2016",14951,30984
realDonaldTrump,"RT @EricTrump: Tune into @GMA right now to catch a great interview with my father &amp; the entire family! 🇺🇸 #VoteTrumpPence16 https://t.co/Sa…","Thu Oct 27 12:16:35 +0000 2016",5337,0
realDonaldTrump,"Beautiful evening in Kinston, North Carolina - thank you! Get out and VOTE!! You can watch tonight's rally here:… https://t.co/x7wtERl55d","Thu Oct 27 01:57:51 +0000 2016",9999,26070
realDonaldTrump,"Thank you Charlotte, North Carolina. Great afternoon! #ICYMI - I delivered a speech on urban renewal. Full speech:… https://t.co/ga6DQZrIR0","Thu Oct 27 01:52:45 +0000 2016",10815,26931
realDonaldTrump,"Hillary said she was under sniper fire (while surrounded by USSS.) Turned out to be a total lie. She is not fit to… https://t.co/hBIrGj21l6","Wed Oct 26 21:59:15 +0000 2016",37331,69911
realDonaldTrump,"JOIN ME IN OHIO TOMORROW!
Springfield-1pm:
https://t.co/YcbpSigtva

Toledo-4pm:
https://t.co/BOJH0l1CZz

Geneva-7pm… https://t.co/7qbIRel33u","Wed Oct 26 18:49:49 +0000 2016",8358,18299
realDonaldTrump,"REPEAL AND REPLACE OBAMACARE!","Wed Oct 26 11:02:53 +0000 2016",20232,55387
realDonaldTrump,"Thank you Tallahassee, Florida! A beautiful evening with the MOVEMENT! Get out &amp; VOTE!
#ICYMI- watch here: https://t.co/GDKhwrCa9R","Tue Oct 25 23:31:58 +0000 2016",9956,26322
realDonaldTrump,"Thank you Sanford, Florida. Get out &amp; VOTE #TrumpPence16! #ICYMI- watch this afternoons rally here:… https://t.co/zVXrScClfd","Tue Oct 25 22:28:43 +0000 2016",10295,25168
realDonaldTrump,"REPEAL AND REPLACE!!! 
#ObamaCareInThreeWords","Tue Oct 25 22:01:50 +0000 2016",17082,39451
realDonaldTrump,"I have met &amp; spent a lot of time with families @ The Remembrance Project. I will fight for them everyday!… https://t.co/Ot6vQGqVW0","Tue Oct 25 21:54:05 +0000 2016",12618,27925
realDonaldTrump,"Get your ballots in Colorado - I will see you soon -- and we will win!
#MakeAmericaGreatAgain https://t.co/oDLvZg7MLk","Tue Oct 25 21:36:51 +0000 2016",8994,22743
realDonaldTrump,"'Obama Warned Of Rigged Elections In 2008.' Time to #DrainTheSwamp
https://t.co/AkczH8l0FJ https://t.co/7mIkwAHTuV","Tue Oct 25 21:03:40 +0000 2016",15940,26171
realDonaldTrump,"Obamacare is a disaster. Rates going through the sky - ready to explode. I will fix it. Hillary can't!
#ObamacareFailed","Tue Oct 25 20:43:45 +0000 2016",13214,33230
realDonaldTrump,"Truly honored to receive the first ever presidential endorsement from the Bay of Pigs Veterans Association. #MAGA… https://t.co/aRdlFkVjAx","Tue Oct 25 18:27:06 +0000 2016",20028,49692
realDonaldTrump,"Obamacare is a disaster - as I've been saying from the beginning. Time to repeal &amp; replace! 
#ObamacareFail https://t.co/5CvoMbVceT","Tue Oct 25 16:20:43 +0000 2016",17297,31902
realDonaldTrump,"#ObamacareFail https://t.co/90Aixp25Oc","Tue Oct 25 16:10:59 +0000 2016",12073,21245
realDonaldTrump,"Obamacare is a disaster! Time to repeal &amp; replace! #ObamacareFail 
https://t.co/xDPhVczf1g","Tue Oct 25 15:22:35 +0000 2016",7963,17371
realDonaldTrump,"#ObamacareFail https://t.co/5Zvsys8j5w","Tue Oct 25 15:21:37 +0000 2016",7147,14757
realDonaldTrump,"#ObamacareFail https://t.co/Mb0YW1rg6g","Tue Oct 25 15:20:18 +0000 2016",12645,23438
realDonaldTrump,"Get out and vote! I am your voice and I will fight for you! We will make America great again! https://t.co/XXvLRlhSaz","Tue Oct 25 14:44:51 +0000 2016",13210,28374
realDonaldTrump,"Key Obamacare premiums to jump 25% next year:
https://t.co/TCdHEdPQDG","Tue Oct 25 14:39:09 +0000 2016",8243,14507
realDonaldTrump,"#Obamacare premiums are about to SKYROCKET --- again. Crooked H will only make it worse. We will repeal &amp; replace! https://t.co/fY1REYV4rK","Tue Oct 25 14:33:57 +0000 2016",9367,17812
realDonaldTrump,"As election looms, some bad news for Clinton, Democrats:
https://t.co/7aWWVQPjTo","Tue Oct 25 14:31:19 +0000 2016",8461,16202
realDonaldTrump,"Record crowd in Tampa, Florida- thank you! We will WIN FLORIDA, #DrainTheSwamp in Washington D.C. and MAKE AMERICA… https://t.co/IpSUYnXcp6","Tue Oct 25 01:43:26 +0000 2016",15544,35427
realDonaldTrump,"Thank you Bobby Bowden for the intro tonight and your support! I hope I can do as well for Florida as you have done! https://t.co/Vx5iltoaXj","Tue Oct 25 01:27:16 +0000 2016",15900,38835
realDonaldTrump,"My contract with the American voter will restore honesty, accountability &amp; CHANGE to Washington! #DrainTheSwamp https://t.co/sbVwctT1Sj","Tue Oct 25 00:33:07 +0000 2016",21861,41563
realDonaldTrump,"Peter Navarro: 'Trump the Bull vs. Clinton the Bear' #DrainTheSwamp 
https://t.co/mQRkfMG80j","Mon Oct 24 21:52:36 +0000 2016",6245,13882
