User,Text,Date,Retweets,Favorites
jack,"RT @PoliticsReid: California has 18.25 million registered voters, a new record high, and registration deadline isn’t until 10/24 - https://…","Thu Oct 06 14:26:04 +0000 2016",80,0
jack,"RT @Larakate: Welcome to Twitter Sir @AnthonyHopkins https://t.co/3RFSOx8SSC","Thu Oct 06 14:19:23 +0000 2016",38,0
jack,"RT @mrdonut: ""Hate, it has caused a lot of problems in the world, but has not solved one yet."" - @DrMayaAngelou","Thu Oct 06 14:19:06 +0000 2016",62,0
jack,"RT @washingtonpost: Why writers should take up running — and vice versa
https://t.co/VJmsb4Ri6f","Thu Oct 06 04:31:12 +0000 2016",183,0
jack,"RT @anthonynoto: LOVE IT‼️ https://t.co/7gG5KpALlc","Wed Oct 05 23:53:15 +0000 2016",26,0
jack,"RT @JoinTheFlock: If you’re going to the Grace Hopper Conference in Houston, let us know. We would be thrilled to meet you at #GHC16! https…","Wed Oct 05 21:27:40 +0000 2016",137,0
jack,"RT @jelly: Add #askjelly to help someone out. P.S. cute white puppy! https://t.co/93fFFOHT7O","Wed Oct 05 21:23:43 +0000 2016",28,0
jack,"RT @chrismoodycom: 1) New research shows what great brands already know: @Twitter is the BEST for getting ROI from Customer Service https:/…","Wed Oct 05 17:24:18 +0000 2016",148,0
jack,"A great read from a wise man, @claychristensen. Available today! https://t.co/PNb31rG6Vx https://t.co/m9IUYYDfN7","Wed Oct 05 17:00:56 +0000 2016",84,323
jack,"""We can't have an informed discussion because we don't have data."" https://t.co/f3hA4BybUb","Wed Oct 05 05:04:43 +0000 2016",144,336
jack,"RT @twitter: The biggest moments, Tweets, and topics on Twitter from tonight's #VPDebate. https://t.co/iqePcxW8F3","Wed Oct 05 02:48:30 +0000 2016",144,0
jack,"RT @StephenCurry30: Lock in! #DubNation","Wed Oct 05 01:58:13 +0000 2016",5232,0
jack,"It's on! #VPDebate https://t.co/kM4AF57mia","Wed Oct 05 01:11:34 +0000 2016",94,161
jack,"RT @FallonTonight: .@chancetherapper performs ""Blessings (Reprise)"" with @BIGBABYDRAM, @tydollasign, @Raury, and @HamiltonAnthony! #FallonT…","Tue Oct 04 05:13:27 +0000 2016",29973,0
jack,"RT @NewYorker: On the Obamas' 24th wedding anniversary, revisit a 1996 interview from when they were an unknown couple in Chicago. https://…","Tue Oct 04 01:28:29 +0000 2016",631,0
jack,"@Kersti_Kaljulai 👋🏼","Mon Oct 03 23:42:01 +0000 2016",0,13
jack,"RT @PardonSnowden: Former attorney general Eric Holder says Snowden ""actually performed a public service."" https://t.co/mzcElR51b9 https://…","Sun Oct 02 18:10:39 +0000 2016",181,0
jack,"RT @StephenCurry30: Welp! Might as well......

Lock in! #DubNation","Sat Oct 01 22:56:06 +0000 2016",6204,0
jack,"RT @LiveCivil: Meditation replaces detention at this Baltimore elementary school: https://t.co/v5lcOC732S https://t.co/l3V8CHM07E","Fri Sep 30 19:55:08 +0000 2016",521,0
jack,"@patrickc @stripe congrats!","Fri Sep 30 18:18:10 +0000 2016",2,43
jack,"RT @mattmfm: Hilarious: Barack having to wait on Bill Clinton as they're leaving Israel together. https://t.co/nvMmbkBWVV","Fri Sep 30 18:14:15 +0000 2016",5930,0
jack,"RT @Square: Proud to partner with the @WhiteHouse to raise awareness for the importance of multi-factor authentication. #lockdownurlogin ht…","Fri Sep 30 17:59:34 +0000 2016",69,0
jack,"RT @KDTrey5: 🙌🏿 https://t.co/MWgOd0vDMB","Fri Sep 30 03:13:47 +0000 2016",840,0
jack,"Scandals: Last Week Tonight with John Oliver (HBO) https://t.co/xZe1Q7rtCu","Thu Sep 29 21:28:56 +0000 2016",50,139
jack,"""Imagination is more important than knowledge."" https://t.co/9SBxr71Azh","Thu Sep 29 20:46:28 +0000 2016",111,274
jack,"@SethAKaufman @PepsiCo thank you!","Thu Sep 29 18:41:39 +0000 2016",1,14
jack,"RT @monduras: #Hoboken #traincrash train hit the station https://t.co/5xteTKLavU","Thu Sep 29 13:49:39 +0000 2016",3355,0
jack,"RT @colbertlateshow: Did you see @StephenAtHome help @imseanpenn send his first tweet last night? Dude's already verified! #LSSC https://t.…","Wed Sep 28 18:40:27 +0000 2016",120,0
jack,"🆕 Now everyone can tell a story with tweets! Starting on the web... https://t.co/zdZw3LPieh","Wed Sep 28 17:41:32 +0000 2016",218,574
jack,"Help someone register to vote today. Here's a fast app to help! https://t.co/3I4zcMYTXu","Wed Sep 28 13:57:33 +0000 2016",129,174
jack,"RT @nytimes: 500,000 American homes lack hot and cold running water, a shower or a working flush toilet https://t.co/2hJiX9O0CL","Tue Sep 27 20:26:35 +0000 2016",296,0
jack,"RT @QueenOfKatwe: Tomorrow at 7pm ET/4pm PT @Lupita_Nyongo &amp; David Oyelowo will be answering your questions on Twitter! Send them now using…","Tue Sep 27 20:24:55 +0000 2016",225,0
jack,"RT @SpaceX: Presentation beginning shortly at https://t.co/SwNQJ9Ht4D https://t.co/nc5pXQ3xq8","Tue Sep 27 18:44:41 +0000 2016",1853,0
jack,"RT @elonmusk: Waiting for everyone to reach their seats and get settled. Starting in 5 to 10.","Tue Sep 27 18:37:55 +0000 2016",1044,0
jack,"RT @CNN: ""It's a shame that our fathers and mothers are killed"": Young girl weeps over police shootings at Charlotte meeting https://t.co/1…","Tue Sep 27 16:56:12 +0000 2016",12693,0
jack,"RT @twitter: To get your voter registration information, tap below to send your five digit zip code in a private message to @gov. https://t…","Tue Sep 27 16:51:06 +0000 2016",411,0
jack,"RT @twitter: Twitter is helping you register to vote! Send a Direct Message to @gov to get started: https://t.co/1DgGG9i71o https://t.co/sh…","Tue Sep 27 16:42:25 +0000 2016",757,0
jack,"RT @EricaJoy: This is dope. You can DM @gov to get your voter registration information.

Nice work @twitter!! https://t.co/Umw2zUCixq","Tue Sep 27 16:23:51 +0000 2016",649,0
jack,"RT @repjohnlewis: Today is #NationalVoterRegistrationDay - I was beaten, left bloody &amp; unconscious so that every person could register and…","Tue Sep 27 16:20:59 +0000 2016",31377,0
jack,"RT @Everette: This is what I like to see @Twitter https://t.co/RGMqMUc3b2","Tue Sep 27 15:47:45 +0000 2016",28,0
jack,"RT @NewYorker: On @LilTunechi's birthday, revisit @sfj's 2007 story, anointing him ""the rapper of the year."" https://t.co/J5WFX3QeQQ","Tue Sep 27 15:46:05 +0000 2016",21,0
jack,"RT @celiasm: The easiest way to register to vote at https://t.co/Yj92HWfrx1!","Tue Sep 27 15:34:31 +0000 2016",15,0
jack,"U.S. merchants: please turn this on! One flip of a switch https://t.co/KChRlwKmtS","Tue Sep 27 14:47:23 +0000 2016",93,183
jack,"Help someone register to vote today: https://t.co/Yv1fyRMOrZ #VoterRegistrationDay https://t.co/pDhtUTYn2l","Tue Sep 27 14:42:36 +0000 2016",109,175
jack,"RT @Timothy_Edgar: A national security argument to #PardonSnowden.  #NSA is now more transparent, accountable, and effective.
https://t.co/…","Tue Sep 27 03:01:27 +0000 2016",243,0
jack,"Take 2 minutes and help someone register to vote. #debatenight  https://t.co/42idOTg46y","Tue Sep 27 02:42:42 +0000 2016",770,604
jack,"RT @nprpolitics: Follow our live fact check of #debatenight https://t.co/gjdysd4b8k https://t.co/bClGQNAx0U","Tue Sep 27 02:11:32 +0000 2016",1311,0
jack,"It's on! #debatenight https://t.co/kM4AF4PLqC","Tue Sep 27 00:56:39 +0000 2016",227,309
jack,"@amymcilwain @twitter @RokuPlayer yes both!","Mon Sep 26 22:49:19 +0000 2016",0,5
jack,"RT @ZainabSalbi: via@BBC News - #SaudiArabia #women file petition to end male guardianship system #TogetherToEndMaleGuardianship https://t.…","Mon Sep 26 22:42:41 +0000 2016",48,0
jack,"Our new reader, now in Australia (where most payments are tap and go) https://t.co/X6TcjBF4cj","Mon Sep 26 22:37:28 +0000 2016",49,126
jack,"RT @Square: Welcome to our Twitter chat—we’re going to be talking about chip card payments with Square Hardware Lead @JesseDorogusker. #Chi…","Mon Sep 26 20:00:48 +0000 2016",17,0
jack,"Watch live tonight with Twitter for all the commentary and reaction #debatenight https://t.co/D6UiFCQidN","Mon Sep 26 18:49:02 +0000 2016",209,382
jack,"We got chip card transaction time down to 4 seconds (from industry average of 15s). Less time in lines https://t.co/UIhopM61zs","Mon Sep 26 18:44:33 +0000 2016",109,328
jack,"RT @openculture: Einstein's Astrophysical Messengers https://t.co/rxpgba3ZA2  Added to our list of 1,200 Free Online Courses: https://t.co/…","Sun Sep 25 15:32:33 +0000 2016",45,0
jack,"@leslieberland @TIME https://t.co/CUWO0Ehdhv","Sun Sep 25 15:27:52 +0000 2016",1,15
jack,"Geno, my barber for 6 years, FINALLY accepts credit cards w Square! @geno_barber https://t.co/pGvWDUmrol","Sun Sep 25 14:11:06 +0000 2016",61,676
jack,"RT @nytimes: Michelle Obama hugs former President George W. Bush at the National Museum of African American History and Culture https://t.c…","Sun Sep 25 03:38:45 +0000 2016",688,0
jack,"RT @TIDALHiFi: It's a ""Coloring Book"" party at #MCD right now. Watch @chancetherapper perform songs from his mixtape: https://t.co/kolGeg26…","Sun Sep 25 03:11:15 +0000 2016",35,0
jack,"RT @Jayanta: https://t.co/ONt6XRVLVM Lead by example. #inclusion #NYC @saturdaymornco","Sun Sep 25 03:11:05 +0000 2016",15,0
jack,"RT @NMAAHC: A deserving hug between @repjohnlewis and @POTUS. It's been a long journey and we're all grateful to be here. #APeoplesJourney…","Sun Sep 25 02:51:06 +0000 2016",8307,0
jack,"RT @TopDawgEnt: TUNE IN NOW @kendricklamar LIVE https://t.co/f2QCPZDV9Q #GCFestival #TDE https://t.co/dRPFHRtizb","Sat Sep 24 23:42:24 +0000 2016",490,0
jack,"Watch with Twitter this Monday @HillaryClinton @realDonaldTrump https://t.co/kM4AF57mia","Sat Sep 24 23:18:06 +0000 2016",299,442
jack,"RT @chancetherapper: I spoke w @twitter last night about #MCD #MagColoringDay https://t.co/5RvvB5kt48","Sat Sep 24 18:59:13 +0000 2016",2185,0
jack,"All Square US sellers can now add a link on their receipts to help their customers register to vote! https://t.co/H6qOihpIbK","Sat Sep 24 17:20:47 +0000 2016",302,749
jack,"RT @IkeBubna: If your business uses @Square you can add the link for people to register to vote to your digital receipts. #yourvotematters","Sat Sep 24 16:16:18 +0000 2016",39,0
jack,"New podcast find: https://t.co/x1QfVCClhr https://t.co/kwZDEXXcOS","Fri Sep 23 02:37:45 +0000 2016",46,180
jack,"RT @JotForm: JotForm now integrates with @Square! Read our blog to learn how to create your first payment form. https://t.co/rp67cTcgAd htt…","Fri Sep 23 02:28:00 +0000 2016",32,0
