User,Text,Date,Retweets,Favorites
mike_pence,"Glad everybody's ok. Grateful for swift response of Secret Service &amp; law enforcement. As @realDonaldTrump said, ""no… https://t.co/sXE7YdT0u8","Sun Nov 06 02:37:04 +0000 2016",4786,11633
mike_pence,"We're back on the road tomorrow in Florida, North Carolina and New Hampshire. Join us: https://t.co/wnLfxW5H5C","Sun Nov 06 01:59:46 +0000 2016",1272,3841
mike_pence,"Honored to meet retired Lt. Col. Louis Dorfman, who gave @realDonaldTrump the Purple Heart he earned in combat. Tha… https://t.co/mWz54UNjW5","Sun Nov 06 01:56:51 +0000 2016",2722,7055
mike_pence,"Huge crowd tonight at George Mason University! We're on the path to victory, and Virginia is ready for Election Day… https://t.co/8GQoM0OjeH","Sun Nov 06 01:31:36 +0000 2016",2363,6336
mike_pence,"Karen rallies our overflow crowd at George Mason University in Fairfax, VA before taking the stage https://t.co/anG7aFz8pK","Sun Nov 06 01:28:08 +0000 2016",3481,8800
mike_pence,"Overflow crowd. I can hear their excitement. Join me LIVE as I take the stage at George Mason University. Tune in: https://t.co/Ymq34XkczE","Sun Nov 06 00:02:52 +0000 2016",1836,5156
mike_pence,"Conservative leaders like @RoyBluntMO will get this country back on track. Missouri, vote for Roy on Nov. 8th #MOSEN https://t.co/bj0y9Akwp2","Sat Nov 05 22:34:35 +0000 2016",1078,2707
mike_pence,"Can't get to a volunteer office? Make calls from home for #TrumpPence16 this weekend. Join Trump Talk: https://t.co/KqFZbXvD14","Sat Nov 05 22:14:00 +0000 2016",1652,3521
mike_pence,"Thank you to all of our hardworking volunteers phone banking in Richmond, VA! Every call brings us closer to Making… https://t.co/IILqAqfL6t","Sat Nov 05 21:55:26 +0000 2016",2609,7167
mike_pence,"Join me tonight at George Mason University in Fairfax, VA. Doors open at 6pm. Tickets: https://t.co/ebguxvHhuK","Sat Nov 05 19:25:03 +0000 2016",1085,2790
mike_pence,"Republicans are coming home. With the support of @PRyan, @RonJohnsonWI, @ScottWalker and Republicans across the nat… https://t.co/a5YmzChv2Z","Sat Nov 05 18:05:00 +0000 2016",3880,8445
mike_pence,"Republicans are coming together in Wisconsin. Standing with @PRyan and conservative leaders to support Republicans… https://t.co/4tzB4WzCcV","Sat Nov 05 18:00:49 +0000 2016",3647,9273
mike_pence,"Great morning in Holland, MI! With just 3 days to go, we're heading to WI and VA to deliver our closing argument to… https://t.co/Pdzw7wFv3S","Sat Nov 05 14:47:58 +0000 2016",3208,7736
mike_pence,"RT @TheBrodyFile: #BNB with @mike_pence and his wife @FirstLadyIN on the campaign bus in Greenville North Carolina #700club #election2016 #…","Sat Nov 05 02:43:21 +0000 2016",702,0
mike_pence,"We're back on the road tomorrow in Michigan, Wisconsin and Virginia. Join us: https://t.co/wnLfxW5H5C","Sat Nov 05 01:16:52 +0000 2016",1592,4583
mike_pence,"Thank you Miami! A @realDonaldTrump administration will be on the side of freedom &amp; a better life in this hemispher… https://t.co/uqKuzdZCqX","Sat Nov 05 00:48:23 +0000 2016",2340,6051
mike_pence,".@realDonaldTrump will repeal Obama's Executive Orders on Cuba &amp; continue the embargo until there is real political &amp; religious freedom","Sat Nov 05 00:45:18 +0000 2016",2248,6082
